,STATION ID,TIME,LAST UPDATED,NAME,BIKE STANDS,AVAILABLE BIKE STANDS,AVAILABLE BIKES,STATUS,ADDRESS,LATITUDE,LONGITUDE,STAND_OCCUPANCY,STAND_OCCUPANCY_10,STAND_OCCUPANCY_30,STAND_OCCUPANCY_60
20492,9,2020-01-01 16:10:00,2020/1/1 16:04,CHE,24,0,24,Open,CHE,51.310015,-0.090015,0.0,0.0,0.16666666666666666,0.16666666666666666
20493,9,2020-01-01 16:15:00,2020/1/1 16:04,CHE,24,0,24,Open,CHE,51.310015,-0.090015,0.0,0.0,0.16666666666666666,0.20833333333333334
20494,9,2020-01-01 16:20:00,2020/1/1 16:14,CHE,24,0,24,Open,CHE,51.310015,-0.090015,0.0,0.0,0.08333333333333333,0.20833333333333334
20495,9,2020-01-01 16:25:00,2020/1/1 16:23,CHE,24,0,24,Open,CHE,51.310015,-0.090015,0.0,0.0,0.041666666666666664,0.25
20496,9,2020-01-01 16:30:00,2020/1/1 16:23,CHE,24,0,24,Open,CHE,51.310015,-0.090015,0.0,0.0,0.0,0.20833333333333334
20497,9,2020-01-01 16:35:00,2020/1/1 16:33,CHE,24,0,24,Open,CHE,51.310015,-0.090015,0.0,0.0,0.0,0.20833333333333334
20498,9,2020-01-01 16:40:00,2020/1/1 16:38,CHE,24,0,24,Open,CHE,51.310015,-0.090015,0.0,0.0,0.0,0.16666666666666666
20499,9,2020-01-01 16:45:00,2020/1/1 16:44,CHE,24,0,24,Open,CHE,51.310015,-0.090015,0.0,0.0,0.0,0.16666666666666666
20500,9,2020-01-01 16:50:00,2020/1/1 16:44,CHE,24,0,24,Open,CHE,51.310015,-0.090015,0.0,0.0,0.0,0.08333333333333333
20501,9,2020-01-01 16:55:00,2020/1/1 16:54,CHE,24,0,24,Open,CHE,51.310015,-0.090015,0.0,0.0,0.0,0.041666666666666664
20502,9,2020-01-01 17:00:00,2020/1/1 16:54,CHE,24,0,24,Open,CHE,51.310015,-0.090015,0.0,0.0,0.0,0.0
20503,9,2020-01-01 17:05:00,2020/1/1 17:04,CHE,24,0,24,Open,CHE,51.310015,-0.090015,0.0,0.0,0.0,0.0
20504,9,2020-01-01 17:10:00,2020/1/1 17:07,CHE,24,0,24,Open,CHE,51.310015,-0.090015,0.0,0.0,0.0,0.0
20505,9,2020-01-01 17:15:00,2020/1/1 17:14,CHE,24,0,24,Open,CHE,51.310015,-0.090015,0.0,0.0,0.0,0.0
20506,9,2020-01-01 17:20:00,2020/1/1 17:17,CHE,24,0,24,Open,CHE,51.310015,-0.090015,0.0,0.0,0.0,0.0
20507,9,2020-01-01 17:25:00,2020/1/1 17:24,CHE,24,0,24,Open,CHE,51.310015,-0.090015,0.0,0.0,0.0,0.0
20508,9,2020-01-01 17:30:00,2020/1/1 17:26,CHE,24,0,24,Open,CHE,51.310015,-0.090015,0.0,0.0,0.0,0.0
20509,9,2020-01-01 17:35:00,2020/1/1 17:32,CHE,24,0,24,Open,CHE,51.310015,-0.090015,0.0,0.0,0.0,0.0
20510,9,2020-01-01 17:40:00,2020/1/1 17:39,CHE,24,0,24,Open,CHE,51.310015,-0.090015,0.0,0.0,0.0,0.0
20511,9,2020-01-01 17:45:00,2020/1/1 17:40,CHE,24,1,23,Open,CHE,51.310015,-0.090015,0.041666666666666664,0.0,0.0,0.0
20512,9,2020-01-01 17:50:00,2020/1/1 17:47,CHE,24,0,24,Open,CHE,51.310015,-0.090015,0.0,0.0,0.0,0.0
20513,9,2020-01-01 17:55:00,2020/1/1 17:53,CHE,24,0,24,Open,CHE,51.310015,-0.090015,0.0,0.041666666666666664,0.0,0.0
20514,9,2020-01-01 18:00:00,2020/1/1 17:53,CHE,24,0,24,Open,CHE,51.310015,-0.090015,0.0,0.0,0.0,0.0
20515,9,2020-01-01 18:05:00,2020/1/1 18:03,CHE,24,0,24,Open,CHE,51.310015,-0.090015,0.0,0.0,0.0,0.0
